,arr_airport,arr_city,dept_airport,dept_city,duration_hrs,duration_mins,layover_hrs,layover_mins,leg_id,price,stops,total_hrs,total_mins,total_mins_final,total_time_mins,timestamp
66,CPT,Cape Town,SFO,San Francisco,1,34,"[1, 10, 11]","[34, 30, 30]",69a50820bed4519db8b8178efa29a974,5695.0,2,22,94,1320,1414,1559792994.2169511
67,SFO,San Francisco,CPT,Cape Town,6,25,"[6, 8, 7, 5]","[25, 15, 55, 49]",d5370684619d639941b78dc9288ccbe4,2614.0,3,26,144,1560,1704,1559792994.2169511
68,SFO,San Francisco,CPT,Cape Town,9,30,"[9, 15]","[30, 50]",490af83fd353c0bef96d9028baf64f91,1365.0,1,24,80,1440,1520,1559792994.2169511
69,CPT,Cape Town,SFO,San Francisco,4,31,"[4, 7, 11]","[31, 28, 20]",bc85652180be4d53b129e08ed993806b,4160.0,2,22,79,1320,1399,1559792994.2169511
70,CPT,Cape Town,SFO,San Francisco,15,40,"[15, 9]","[40, 45]",a2b14d5199149a00d5b1a0c543ce4843,1365.0,1,24,85,1440,1525,1559792994.2169511
71,CPT,Cape Town,SFO,San Francisco,4,36,"[4, 8, 11]","[36, 30, 40]",c0631e9dde6008cb1900f37e97105e5d,4160.0,2,23,106,1380,1486,1559792994.2169511
72,CPT,Cape Town,SFO,San Francisco,10,20,"[10, 11]","[20, 15]",a451240d9de58aec3841c81781389a94,1666.0,1,21,35,1260,1295,1559792994.2169511
73,CPT,Cape Town,SFO,San Francisco,11,5,"[11, 11]","[5, 45]",eccc04f0a4773fcaf69ee397f4ba2bac,1781.0,1,22,50,1320,1370,1559792994.2169511
74,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11]","[25, 30]",538dce0d17222894097acdb715035114,1706.0,1,21,55,1260,1315,1559792994.2169511
75,CPT,Cape Town,SFO,San Francisco,11,0,"[11, 11]","[0, 45]",4214f78954d6d36165603a073f7eec84,1826.0,1,22,45,1320,1365,1559792994.2169511
76,CPT,Cape Town,SFO,San Francisco,5,31,"[5, 14, 2]","[31, 50, 10]",046077599f874fe6cd8e6093d7978045,4647.0,2,21,91,1260,1351,1559792994.2169511
77,CPT,Cape Town,SFO,San Francisco,5,42,"[5, 7, 11]","[42, 20, 15]",c7ff30c8c4ec37a67b42de5655d01203,1674.0,2,23,77,1380,1457,1559792994.2169511
78,CPT,Cape Town,SFO,San Francisco,11,0,"[11, 10, 2]","[0, 30, 10]",9b02eb69f918d86fce016b509bfce83a,2038.0,2,23,40,1380,1420,1559792994.2169511
79,CPT,Cape Town,SFO,San Francisco,2,18,"[2, 10, 11]","[18, 13, 40]",2890f80baa95c32ef0e9ed6194da590d,2536.0,2,23,71,1380,1451,1559792994.2169511
80,CPT,Cape Town,SFO,San Francisco,1,34,"[1, 10, 11]","[34, 40, 45]",409478b3371e638be15e19c4815b9916,2034.0,2,22,119,1320,1439,1559792994.2169511
81,SFO,San Francisco,CPT,Cape Town,1,55,"[1, 10, 11]","[55, 45, 25]",f217ea47bf1df58bdbdae429e3aabfca,1826.0,2,22,125,1320,1445,1559792994.2169511
82,SFO,San Francisco,CPT,Cape Town,1,55,"[1, 15, 6]","[55, 35, 28]",70e3119d1b83e90688552dcdb27ce401,2383.0,2,22,118,1320,1438,1559792994.2169511
83,CPT,Cape Town,SFO,San Francisco,4,23,"[4, 8, 11]","[23, 15, 45]",6d4ea144eb1edca3dfe57ee1026a1d6e,2034.0,2,23,83,1380,1463,1559792994.2169511
84,CPT,Cape Town,SFO,San Francisco,5,41,"[5, 7, 11]","[41, 33, 20]",7692ad4da53ec0d27b16cbcfa470017b,2571.0,2,23,94,1380,1474,1559792994.2169511
85,CPT,Cape Town,SFO,San Francisco,10,50,"[10, 10, 2]","[50, 30, 10]",26e3bcb5df8335ed4251921e096b7f98,4219.0,2,22,90,1320,1410,1559792994.2169511
86,CPT,Cape Town,SFO,San Francisco,11,20,"[11, 10, 2]","[20, 35, 10]",8b2ea711f7c3c38b5b637bf1ac799b08,4225.0,2,23,65,1380,1445,1559792994.2169511
87,CPT,Cape Town,SFO,San Francisco,5,31,"[5, 14, 2]","[31, 50, 10]",e2c4f14e4e27ca54739fb4b89512e216,2383.0,2,21,91,1260,1351,1559792994.2169511
88,CPT,Cape Town,SFO,San Francisco,1,44,"[1, 10, 11]","[44, 1, 15]",892c0d3d86b8c607ff71784ae0445b9e,1777.0,2,22,60,1320,1380,1559792994.2169511
89,SFO,San Francisco,CPT,Cape Town,2,0,"[2, 12, 12]","[0, 45, 35]",137bc2a3676291937b751ad8f64238a2,1944.0,2,26,80,1560,1640,1559792994.2169511
90,CPT,Cape Town,SFO,San Francisco,1,32,"[1, 10, 11]","[32, 15, 15]",f26f052fbd130d3f8a55ebdddf6ec887,1777.0,2,22,62,1320,1382,1559792994.2169511
91,CPT,Cape Town,SFO,San Francisco,5,5,"[5, 10, 5, 2]","[5, 30, 45, 10]",5d09594f16347f984d99d6335dbfc392,4641.0,3,22,90,1320,1410,1559792994.2169511
92,CPT,Cape Town,SFO,San Francisco,10,20,"[10, 11]","[20, 15]",3f0362b51acac514f6c894abd4c06684,1652.0,1,21,35,1260,1295,1559792994.2169511
93,CPT,Cape Town,SFO,San Francisco,4,31,"[4, 7, 11]","[31, 45, 20]",6f10786a14f91119016ab9a281475521,1657.0,2,22,96,1320,1416,1559792994.2169511
94,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11, 2]","[25, 0, 10]",a29b66ce1f560fc2920f43dee167944c,5679.0,2,23,35,1380,1415,1559792994.2169511
95,CPT,Cape Town,SFO,San Francisco,5,5,"[5, 10, 5, 2]","[5, 30, 45, 10]",9b9c005637eff9a2898472141d2438bd,4636.0,3,22,90,1320,1410,1559792994.2169511
96,CPT,Cape Town,SFO,San Francisco,10,50,"[10, 11]","[50, 45]",6715304b72e1e87c8cef3753cc8e2aeb,1826.0,1,21,95,1260,1355,1559792994.2169511
97,CPT,Cape Town,SFO,San Francisco,5,48,"[5, 12, 10]","[48, 0, 30]",1ed10f884e3ca0b3db1b5ce1161731ce,2301.0,2,27,78,1620,1698,1559792994.2169511
98,CPT,Cape Town,SFO,San Francisco,10,45,"[10, 1, 11]","[45, 10, 45]",36fd4313818ed3c2506af31776543cbe,2036.0,2,22,100,1320,1420,1559792994.2169511
99,CPT,Cape Town,SFO,San Francisco,5,41,"[5, 7, 11]","[41, 25, 20]",556a708fddff85f391f7d0eb36e2781e,2536.0,2,23,86,1380,1466,1559792994.2169511
100,CPT,Cape Town,SFO,San Francisco,4,31,"[4, 7, 11]","[31, 28, 20]",e0e58c16e6fd099ebf8526c4cb0e2d91,1674.0,2,22,79,1320,1399,1559792994.2169511
101,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11, 2]","[25, 0, 10]",945eeeadcb6f4930a6b090d4327075d1,5679.0,2,23,35,1380,1415,1559792994.2169511
102,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11]","[25, 30]",45ab2fe6cf980c723f70612ca5ddddd7,2031.0,1,21,55,1260,1315,1559792994.2169511
103,CPT,Cape Town,SFO,San Francisco,10,25,"[10, 11, 2]","[25, 0, 10]",49503c6c938fe6c1d3ecbe35fb02b514,1640.0,2,23,35,1380,1415,1559792994.2169511
104,CPT,Cape Town,SFO,San Francisco,1,33,"[1, 10, 11]","[33, 55, 40]",4f6ad905c13e0f5a24c74f7e4aef1016,1673.0,2,22,128,1320,1448,1559792994.2169511
105,SFO,San Francisco,CPT,Cape Town,1,55,"[1, 10, 11]","[55, 35, 25]",5c2a4c171c96f6b483af234a9915b96d,1781.0,2,22,115,1320,1435,1559792994.2169511
106,CPT,Cape Town,SFO,San Francisco,11,0,"[11, 11]","[0, 45]",eeb0d8c44b05632258c08ff9bcb00d8c,1690.0,1,22,45,1320,1365,1559792994.2169511
