,arr_city,dept_city,leg_id,price,stops,total_time_mins,arr_city_coords,dept_city_coords
452,Tokyo,San Francisco,91d369bca36a3c614ee93e8537e27cd9,2234.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
453,Tokyo,San Francisco,3c0ced1a10f30811daa6db738cd5aa3f,10787.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
454,San Francisco,Tokyo,ef2f4b62e39c67ecd408b1d642745fff,11606.0,1,900,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
455,Tokyo,San Francisco,7d31f921cf9d7e00f921c3e19d7dcffd,2235.0,1,764,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
456,Tokyo,San Francisco,2e20d0133ec1d1540861ab7700f33f13,11606.0,1,1155,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
457,Tokyo,San Francisco,833236a50eddef4c95a5fbe083f8a3a1,2117.0,1,830,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
458,Tokyo,San Francisco,f4b81ea7521811b0ce0b028ffa735fec,1485.0,1,1170,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
459,Tokyo,San Francisco,e7a49b23263ecf00c2dab4f8ed4f3943,1245.0,1,1155,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
460,Tokyo,San Francisco,e3b294d3964bad945364b389fb73fcf0,2234.0,1,736,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
461,Tokyo,San Francisco,8fcb1979f39b81c6cdf88a6c2d0924b9,1239.0,1,965,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
462,Tokyo,San Francisco,b2d1f098048e1de176b88f2c87234b5a,13317.0,1,764,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
463,Tokyo,San Francisco,352c54e14336872e32fc73b693e59411,2235.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
464,Tokyo,San Francisco,435de7fa1cf4062fd6231a7f0f7c9d41,13313.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
465,San Francisco,Tokyo,f67e1d47a74b39427718e403350c1cce,11834.0,0,575,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
466,Tokyo,San Francisco,a8c5cae226098edc1258a42a369ef3f9,2482.0,1,825,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
467,Tokyo,San Francisco,d6e3389117fdacb7d8e31e9658cc2b22,1771.0,2,1194,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
468,Tokyo,San Francisco,d5d6680733747fbf6c1b6f159ad04ed9,2235.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
469,Tokyo,San Francisco,7b54db17616173b1efd228fd23727d9f,2234.0,1,777,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
470,San Francisco,Tokyo,10f7dbb63d485823a5e4ea53c23ede77,2783.0,1,710,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
471,Tokyo,San Francisco,55077a151234765c83af901a161fe9e7,2231.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
472,Tokyo,San Francisco,b71d544472cf8ef3cbdcfe204abaff56,2197.0,1,880,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
473,San Francisco,Tokyo,467f231692cef6a94c9038bdd83a166b,1347.0,1,1111,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
474,Tokyo,San Francisco,bb80562a64a6bab6c81494bdbb806f97,2230.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
475,San Francisco,Tokyo,0e7eb03bed22c2389c9be1faaef9837e,880.0,1,895,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
476,Tokyo,San Francisco,e8099e31bc87386e38e4d8564d1206ec,2231.0,0,645,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
477,Tokyo,San Francisco,8e958c48b8bf2ce7507ad316ae184941,2212.0,1,772,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
478,Tokyo,San Francisco,c3fa3a5ce86478293a26936f77215965,1487.0,1,935,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
479,Tokyo,San Francisco,c4ec78d544cc61fc2c336aa851437482,1252.0,1,790,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
480,Tokyo,San Francisco,5443c6006aeb68f899e4d31fa5d0cf22,5783.0,1,790,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
481,San Francisco,Tokyo,3153157c08ce696eed5527e19cdd9e2a,973.0,1,955,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
482,Tokyo,San Francisco,4012295f5b36a4dd147904387aa7884b,2234.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
483,Tokyo,San Francisco,983dbc0164cc65c981d14333cc396c9b,2234.0,1,779,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
484,Tokyo,San Francisco,42615c9b5e462b20379d89f4a23053a0,974.0,1,1110,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
485,Tokyo,San Francisco,502e207e5b2a22bb3572f9d529aace48,1350.0,2,1194,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
486,San Francisco,Tokyo,6afb7640fa8749747c2d463930ba8d70,1252.0,1,695,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
487,Tokyo,San Francisco,619fc0eaacaf650d162b0a7b32255112,1453.0,2,1205,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
488,Tokyo,San Francisco,362155980e8efd305ae03e5fc25d1985,2137.0,2,861,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
489,Tokyo,San Francisco,c6943c82ba32f587e9117fc3e8768b8a,10791.0,1,774,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
490,Tokyo,San Francisco,9b2eb71adc9ff293eb13a8cc614bfe67,2234.0,1,772,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
491,Tokyo,San Francisco,ecadbcfcfeac330ed30ca2727ab886a3,1125.0,1,935,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
492,Tokyo,San Francisco,199af2666fd66ef62dc642beca1a16f1,1433.0,2,970,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
493,San Francisco,Tokyo,8cbbed64390e5caca12fb853759bdedf,5783.0,0,565,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
494,Tokyo,San Francisco,51504eaffdc3cbf4acb3c3b8eaf8b403,11606.0,1,1150,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
495,Tokyo,San Francisco,e30fd654d9c906674da0a7962f29c463,11834.0,2,1194,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
496,Tokyo,San Francisco,00071d29654c22e842343f383fdc5f45,1443.0,1,790,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
497,San Francisco,Tokyo,3182ad3a291f6e8ec837d3f0dba6eac7,1485.0,1,1070,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
498,San Francisco,Tokyo,8009fbf0469d7adf7a0e6fe5f5397d2a,1991.0,1,780,"(37.7749295, -122.4194155)","(35.6761919, 139.6503106)"
499,Tokyo,San Francisco,c50dc9dba2bdca04ba9794bb7ddeab0d,1991.0,1,825,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
500,Tokyo,San Francisco,73eaf1cf8991f03c309fea538dd5193f,1290.0,1,955,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
501,Tokyo,San Francisco,5b3fe70e9aa6d597e2209b225404457c,1374.0,1,900,"(35.6761919, 139.6503106)","(37.7749295, -122.4194155)"
502,Istanbul,San Francisco,aae6b757b5b0ae1909ef0cfdfed160eb,1682.0,1,880,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
503,San Francisco,Istanbul,a23f21ff9767b00b5c1bddb5c054288b,1862.0,1,935,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
504,Istanbul,San Francisco,441d42cd23c8d702a11aef166b9968ce,3450.0,1,850,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
505,Istanbul,San Francisco,0584fdb5db14fc8af426d9efad1791e9,3196.0,2,941,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
506,Istanbul,San Francisco,8b14205e070d28a52f5265eb8aabf223,3450.0,1,845,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
507,Istanbul,San Francisco,328cc76cb5fbc6c02a6528f9af3f958b,3457.0,1,880,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
508,San Francisco,Istanbul,05de85a477f37fca285201d8f1804a0f,1365.0,0,805,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
509,Istanbul,San Francisco,a3fd9967a8a2272349a0c9efabd98a92,1424.0,1,835,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
510,Istanbul,San Francisco,dd21ba79a39a5b41d81c6db6afc86c5c,1569.0,1,820,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
511,Istanbul,San Francisco,7aecfdd66fca3f17ff46c9858df482b1,2954.0,1,945,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
512,Istanbul,San Francisco,9d5a2522f440b602058e0258d8569c45,3450.0,1,850,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
513,Istanbul,San Francisco,ace10a7001246396e5a22565a97cc8db,1921.0,1,880,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
514,Istanbul,San Francisco,7fbe1fa0c2c469e29c17a7a4afe1325b,1339.0,1,835,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
515,Istanbul,San Francisco,28db91177ff674d262202ffa5ba3b70c,1625.0,2,967,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
516,San Francisco,Istanbul,05f12d2d98c0c7e1fd9756fc3ca611f6,1651.0,2,1011,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
517,Istanbul,San Francisco,7e37cd3cc95cce681c025f682bc5d3d2,1862.0,2,1021,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
518,Istanbul,San Francisco,bbd049e0e4058ec5001e712e7e552b9b,3095.0,2,940,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
519,Istanbul,San Francisco,3b50e5977c1882adff03857ab4ebadca,1634.0,1,830,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
520,Istanbul,San Francisco,1f95cb83c43faeb599cf5a25e80f3854,1344.0,1,855,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
521,Istanbul,San Francisco,ae23a343145c428c5c2b94ee7bbd6110,1608.0,2,1002,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
522,Istanbul,San Francisco,57d0cb6bec90dd757057f68b63977a62,5354.0,2,941,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
523,Istanbul,San Francisco,76c1d803f88a66f6c0725f99f0010db6,9903.0,1,820,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
524,San Francisco,Istanbul,c63fbf1fdc4ebfca3a1278c22e53b83e,5354.0,1,925,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
525,Istanbul,San Francisco,35d1bf5cee424804fcb03cb3ac04890b,1439.0,1,860,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
526,Istanbul,San Francisco,d70fa2d0af8b060a0c57c6ef85adbe34,3450.0,1,845,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
527,Istanbul,San Francisco,f442998aaf7ff883dd4c1ee900657c16,3486.0,1,835,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
528,Istanbul,San Francisco,48fbe6861b72264a1500709807ca46ac,3450.0,1,845,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
529,Istanbul,San Francisco,0b2552dc3e211f79b7e8dda0b7ea1eff,3430.0,1,825,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
530,Istanbul,San Francisco,ead526c21bae9547032608d6384a4ec4,3450.0,1,835,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
531,Istanbul,San Francisco,2106093eff4bafa2323a7a3e0bb6f74d,9907.0,2,919,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
532,Istanbul,San Francisco,84c1ff13866d350068cecbd1a03c45d2,10452.0,1,835,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
533,Istanbul,San Francisco,ac3c496d5ba36c6309a349ac043d2ecb,1343.0,2,909,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
534,Istanbul,San Francisco,a1f3e80c33064516d7187148320932f6,3462.0,2,1021,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
535,Istanbul,San Francisco,ff4c9b82e5e8581b5aae55844797b1d8,3095.0,2,936,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
536,Istanbul,San Francisco,d0a20d73170eecabce9d6d817a8bbbc3,9962.0,1,820,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
537,Istanbul,San Francisco,1ac525b17a9e60a96a4ee7b354ca739a,1996.0,1,880,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
538,Istanbul,San Francisco,51fc95dd9a22282e8bb15288991cad80,1937.0,2,917,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
539,Istanbul,San Francisco,4a28ad39c1c478d811b88688656f5427,3479.0,1,830,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
540,Istanbul,San Francisco,f61e46c2a31643fc5ca13515fab190a8,1572.0,1,820,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
541,Istanbul,San Francisco,4ed9af50c4a2ccf7b512db2e84b58b96,3437.0,1,835,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
542,San Francisco,Istanbul,3fd71cd20c3573726cbd17cd8567c07b,3457.0,1,925,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
543,Istanbul,San Francisco,b3de32c8140c1280d6d6df5544fc906f,3457.0,1,880,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
544,Istanbul,San Francisco,1714e4d6f0afd01a292c2c877ea62e5f,1637.0,2,1021,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
545,Istanbul,San Francisco,e3e860493ea31d01e503bf94affbee68,1932.0,1,835,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
546,Istanbul,San Francisco,821ed2a3b5538fec2c72aa209d15ddcd,10456.0,2,952,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
547,Istanbul,San Francisco,f8b3d13e71edda4c67610c70b44645d9,1651.0,1,845,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
548,Istanbul,San Francisco,396e7699b29f2bd69b15e1ef139671e7,1339.0,1,820,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
549,Istanbul,San Francisco,3650602c588ff74094769579b2e5aed8,1365.0,0,780,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
550,San Francisco,Istanbul,427e90102b594faf6086070182fb9d11,1625.0,2,1005,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
551,Istanbul,San Francisco,f60fd3690bf032ad94321c2a49904fed,2127.0,2,941,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
552,Istanbul,San Francisco,e41bcb6b9c22abeb75d3b7a5dc6e14ba,1589.0,2,919,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
553,San Francisco,Istanbul,22cb1e8abd0141a65372d40252f38247,9903.0,1,1035,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
554,Istanbul,San Francisco,1c81bd6345a754a0bf4a8c773eed8ac4,1343.0,2,952,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
555,Istanbul,San Francisco,177eaca3575147e70d8bef23b53f75b5,1651.0,1,850,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
556,Istanbul,San Francisco,6ee1e88589ce0ece7872df91e8228d44,1438.0,2,911,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
557,Istanbul,San Francisco,69db86397da8506c900c732e577e368b,1625.0,2,947,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
558,San Francisco,Istanbul,07badeadd3eb4e6e7bb03a71220736fd,1637.0,1,925,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
559,San Francisco,Istanbul,a94f627f2df4392e3e6cf8bfcf8374e7,1339.0,1,870,"(37.7749295, -122.4194155)","(41.0082376, 28.9783589)"
560,Istanbul,San Francisco,f7d05685f7b8580b50d398c1479c345e,1937.0,2,914,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
561,Istanbul,San Francisco,8bfd01da0504ef847b569823341234d3,1343.0,2,952,"(41.0082376, 28.9783589)","(37.7749295, -122.4194155)"
562,Zurich,San Francisco,1f9c526347bd3b546f67dcc16f9ca2ee,1248.0,1,715,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
563,Zurich,San Francisco,41eb37fc2cc192b027fa74ca1ad72a9b,1417.0,1,755,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
564,Zurich,San Francisco,f3f48bc4ee16ede848fad594c5123f74,3580.0,1,795,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
565,Zurich,San Francisco,2ef6ee4d71545d5dfad77dbcf0ee2673,472.0,2,874,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
566,Zurich,San Francisco,9d7275b47ec60ab45863116bdb0ec0b1,1208.0,1,725,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
567,San Francisco,Zurich,d8ca5f4b81d9c5b848a83dad854469fe,1439.0,1,980,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
568,Zurich,San Francisco,3dcc71c4520bf4a9b514f83cf02d6e21,1248.0,1,705,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
569,Zurich,San Francisco,679722c62341c95c706a3b26452ba2ea,1439.0,1,820,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
570,Zurich,San Francisco,cb778ce7c6b57bee8e88447bf8ce96e2,2044.0,1,830,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
571,Zurich,San Francisco,76b372bbdd82283b615d440d36261921,3419.0,1,745,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
572,Zurich,San Francisco,66f3f0a7215a20dca5072e24db5aa8d1,2030.0,1,715,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
573,Zurich,San Francisco,c6de9584f6df0ed675b314236f4940a9,3614.0,1,735,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
574,San Francisco,Zurich,510b3e942bfaa2739cb79a85230011e0,1331.0,1,785,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
575,Zurich,San Francisco,6900c56d6b6d32cd142d07b4a3e3b3d7,1515.0,1,715,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
576,Zurich,San Francisco,53ce3aee9164146fc6151c81249731e4,3647.0,2,850,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
577,San Francisco,Zurich,a38451ed3d15b7b23d52535e0b09cb8e,1722.0,1,765,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
578,Zurich,San Francisco,916a4e08e1a427465544a99aa5199cd2,1722.0,1,720,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
579,Zurich,San Francisco,68e0b4b32ba58c01841bb2b3111fa55a,1331.0,1,745,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
580,Zurich,San Francisco,f5bc6b7f74940094d8ad789fbe789a94,3575.0,1,773,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
581,Zurich,San Francisco,a340b0e85c65e10d6b570258a3b40ee9,1598.0,1,760,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
582,San Francisco,Zurich,9b3941ea527d2b2874d25fecaa2d63d6,5956.0,1,783,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
583,Zurich,San Francisco,2561b928c639e52cff203388357dd60f,1395.0,0,650,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
584,Zurich,San Francisco,f629e84811d80812e3e9bf833a2b1f33,1431.0,2,815,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
585,Zurich,San Francisco,655ac6d12795f279ea870476d674d6b2,1560.0,1,735,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
586,Zurich,San Francisco,d7162a535c9c83ae158bd93999552559,1216.0,1,751,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
587,Zurich,San Francisco,3ae1339876235e65c8d09a742cf5b8e8,2030.0,1,720,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
588,Zurich,San Francisco,00a7faa3126923912f03ec5294dcedfd,1439.0,1,960,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
589,San Francisco,Zurich,fd2382c85d865bf2f890f5457b0765df,1208.0,1,910,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
590,Zurich,San Francisco,fddf0665a85411ad9e1f7b106db5a4be,1286.0,1,725,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
591,Zurich,San Francisco,a00cc42a48ad69f7592056d6106e0da3,5960.0,2,861,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
592,Zurich,San Francisco,8de813dc02f24a2150173bc2d54452f6,10929.0,1,720,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
593,Zurich,San Francisco,2e951fedb4ac0aa1a890e13b18314200,1447.0,1,955,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
594,Zurich,San Francisco,baec40d981ae3cb8c73542d54193375a,1462.0,1,710,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
595,Zurich,San Francisco,be69246883a527c459fce2aa60460abe,1722.0,1,740,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
596,Zurich,San Francisco,3d59cad41979b978bbcced765ef4959c,1216.0,1,751,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
597,Zurich,San Francisco,985399a11f37c69ad46ff5639513e657,3575.0,1,739,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
598,San Francisco,Zurich,9fe3f1eb0ac49f28217ec167fc93b302,1045.0,1,925,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
599,Zurich,San Francisco,d459a966dae572d11479025e04462185,3597.0,1,725,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
600,Zurich,San Francisco,a09736f8a7bb0f931a376316700fb0af,1213.0,0,660,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
601,Zurich,San Francisco,8d68ed45c931e272a1c73ca3c62b184e,1481.0,0,660,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
602,Zurich,San Francisco,788a4d75d6d31c32113d0b46bc511812,586.0,1,810,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
603,Zurich,San Francisco,548b23c0593935996b8895f009421ee2,1259.0,1,725,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
604,Zurich,San Francisco,d9554ea99388a14e769f29940d09d2fe,3891.0,1,818,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
605,Zurich,San Francisco,5c4659cbcd052275e0bfa811cf0ac4dc,3575.0,0,650,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
606,Zurich,San Francisco,991ee4a86d07e85ca2620613f08b67c0,1283.0,1,800,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
607,Zurich,San Francisco,a74c44899c1d47f106bb96c95b3bed20,1599.0,1,720,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
608,Zurich,San Francisco,c6ff99af9eec29ec36250308677d66d3,1470.0,2,861,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
609,Zurich,San Francisco,9cbdbebbc5411fa02ce21a1a3f000ffe,5956.0,1,720,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
610,Zurich,San Francisco,b9982638ed6d4b0e1260c86a8fa4944b,1599.0,1,720,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
611,Zurich,San Francisco,8d49152f19adc2b606fd78c016c77821,10856.0,1,826,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
612,Zurich,San Francisco,3b1662d9646c25dafe0bee96597256b5,1471.0,2,815,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
613,San Francisco,Zurich,182b85051f09ddac4b0aa2e5a758a8d5,472.0,1,820,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
614,Zurich,San Francisco,6ee5ec046cab19141879e085e65d80ec,1045.0,2,907,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
615,San Francisco,Zurich,a70692c8368e961a99eb71344ddb1e88,1216.0,1,750,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
616,San Francisco,Zurich,aedb6c755cf57130abb5b1f5e88a1eb6,1213.0,1,750,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
617,Zurich,San Francisco,a07765ff978e032d019191054bad6529,1218.0,1,767,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
618,Zurich,San Francisco,a7f654bf3fda79e3365a1cab326da4dc,1398.0,1,751,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
619,Zurich,San Francisco,5e234f2c2d5b406526cd340246d9788f,1587.0,1,835,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
620,Zurich,San Francisco,bdda2214fb3d481efb5c8b5e5bc08b69,1572.0,2,876,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
621,Zurich,San Francisco,d25cd1f8a1dd3c7d88ae2cbcf7686a35,10856.0,1,820,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
622,Zurich,San Francisco,29e4cdd57555e7d447c79c23af4d8507,3593.0,1,773,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
623,San Francisco,Zurich,f8d75d9ed430abf0784774be1341d858,1439.0,1,750,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
624,Zurich,San Francisco,2f2c37e6195002986432213ed8853b21,1522.0,2,876,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
625,Zurich,San Francisco,53c444142db7ec8269ccd085f936a596,1218.0,1,767,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
626,Zurich,San Francisco,c965e4aa81f5be9facc7e6585008af7f,1429.0,1,705,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
627,Zurich,San Francisco,9202672b5b7f4893577239be3c414c1b,2044.0,1,830,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
628,Zurich,San Francisco,dcacc70978e2729939d9b5a6ff47eed7,3910.0,1,735,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
629,Zurich,San Francisco,a3324d76bfb486cb3b16713849f849ae,3613.0,2,865,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
630,Zurich,San Francisco,71e5fd46a4c4bffb480fd302d1436f9d,1439.0,1,826,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
631,San Francisco,Zurich,c566cc10dc86ddbb3d265ba42b345202,1417.0,1,795,"(37.7749295, -122.4194155)","(47.3768866, 8.541694)"
632,Zurich,San Francisco,a93882c8b6678a14da988e88223a8972,1248.0,1,715,"(47.3768866, 8.541694)","(37.7749295, -122.4194155)"
633,Barcelona,San Francisco,8caeef3ae7bfe6e0b6f74b3311f40561,868.0,1,808,"(36.0880358, -95.9236998)","(37.7749295, -122.4194155)"
